,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio
1480,80,8,D,G2,12.727272727272727,9.09090909090909,5.454545454545454,3.6363636363636367,1.0
1481,81,8,A,G3,9.56521739130435,4.761904761904762,2.608695652173913,4.803312629399588,0.9913793103448272
1482,82,8,C,G1D,15.000000000000002,5.0,7.857142857142858,10.000000000000002,0.4999999999999999
1483,83,8,D,G1D,24.28571428571429,0.0,5.0,24.28571428571429,0.0
1484,84,8,C,G1D,17.142857142857142,2.142857142857143,5.714285714285714,15.0,0.14285714285714285
1485,85,8,D,G1S,8.75,4.375,5.0,4.375,1.0
1486,86,8,D,G1S,15.0,4.375,1.25,10.625,0.4117647058823529
1487,87,8,B,G2,37.272727272727266,5.454545454545454,8.181818181818182,31.818181818181813,0.17142857142857143
1488,88,8,A,G2,0.0,4.545454545454545,0.9090909090909091,11.0,0.0
1489,89,8,B,G1S,3.125,1.875,5.0,1.25,1.0
1490,90,8,B,G2,9.09090909090909,0.9090909090909091,4.545454545454545,8.181818181818182,0.1111111111111111
1491,91,8,D,G3,27.826086956521742,9.523809523809524,0.0,18.302277432712216,0.5203619909502262
1492,92,8,D,G1S,8.75,1.25,3.75,7.5,0.16666666666666666
1493,93,8,D,G2,29.09090909090909,2.727272727272727,7.2727272727272725,26.363636363636363,0.10344827586206896
1494,94,8,B,G1D,12.142857142857144,0.7142857142857143,2.857142857142857,11.42857142857143,0.06249999999999999
1495,95,8,D,G2,29.09090909090909,2.727272727272727,3.6363636363636362,26.363636363636363,0.10344827586206896
1496,96,8,A,G2,39.090909090909086,0.0,5.454545454545454,39.090909090909086,0.0
1497,97,8,B,G1D,14.285714285714286,6.428571428571429,6.428571428571429,7.857142857142858,0.8181818181818181
1498,98,8,C,G1S,22.5,3.75,1.875,18.75,0.2
1499,99,8,B,G3,4.347826086956522,7.619047619047619,4.347826086956522,12.0,0.0
1500,100,8,B,G1S,10.0,4.375,4.375,5.625,0.7777777777777778
1501,101,8,B,G1D,10.714285714285715,2.857142857142857,6.428571428571429,7.857142857142858,0.36363636363636365
1502,102,8,A,G1D,11.428571428571429,7.142857142857143,0.7142857142857143,4.285714285714286,1.0
1503,103,8,C,G1S,15.0,2.5,0.625,12.5,0.2
1504,104,8,D,G1D,3.5714285714285716,0.7142857142857143,6.428571428571429,2.857142857142857,0.25
1505,105,8,D,G1D,7.857142857142858,4.285714285714286,7.857142857142858,3.571428571428572,1.0
1506,106,8,A,G1D,30.714285714285715,0.7142857142857143,2.142857142857143,30.0,0.02380952380952381
1507,107,8,D,G1D,22.857142857142858,0.0,3.5714285714285716,22.857142857142858,0.0
1508,108,8,C,G1D,7.857142857142858,0.7142857142857143,6.428571428571429,7.142857142857143,0.09999999999999999
1509,109,8,D,G1D,14.285714285714286,2.142857142857143,6.428571428571429,12.142857142857144,0.1764705882352941
1510,110,8,D,G2,7.2727272727272725,10.0,7.2727272727272725,11.0,0.0
1511,111,8,C,G3,0.8695652173913044,0.0,6.086956521739131,0.8695652173913044,0.0
1512,112,8,A,G2,8.181818181818182,0.9090909090909091,5.454545454545454,7.2727272727272725,0.125
1513,113,8,B,G1S,11.875,0.0,3.75,11.875,0.0
1514,114,8,D,G2,14.545454545454545,10.0,0.9090909090909091,4.545454545454545,1.0
1515,115,8,C,G3,30.434782608695656,0.9523809523809523,9.56521739130435,29.482401656314703,0.03230337078651685
1516,116,8,D,G2,28.18181818181818,8.181818181818182,10.0,20.0,0.40909090909090906
1517,117,8,B,G1D,2.142857142857143,1.4285714285714286,4.285714285714286,0.7142857142857142,1.0
1518,118,8,D,G1D,15.714285714285715,1.4285714285714286,0.0,14.285714285714286,0.09999999999999999
1519,119,8,A,G1S,4.375,1.25,5.625,3.125,0.4
1520,120,8,B,G1D,2.857142857142857,7.857142857142858,5.0,7.0,0.0
1521,121,8,B,G2,31.818181818181817,2.727272727272727,6.363636363636363,29.09090909090909,0.09375
1522,122,8,D,G3,33.04347826086957,6.666666666666666,4.347826086956522,26.376811594202906,0.2527472527472527
1523,123,8,C,G1S,13.125,1.875,0.625,11.25,0.16666666666666666
1524,124,8,D,G1D,17.142857142857142,5.0,5.0,12.142857142857142,0.411764705882353
1525,125,8,D,G1S,16.875,2.5,6.25,14.375,0.17391304347826086
1526,126,8,B,G3,31.30434782608696,5.714285714285714,9.56521739130435,25.590062111801245,0.2233009708737864
1527,127,8,A,G3,0.0,2.857142857142857,0.0,12.0,0.0
1528,128,8,D,G1D,5.0,5.714285714285714,7.857142857142858,7.0,0.0
1529,129,8,A,G2,10.0,10.0,2.727272727272727,11.0,0.0
1530,130,8,C,G1S,10.625,5.625,6.25,5.0,1.0
1531,131,8,D,G3,9.56521739130435,9.523809523809524,3.4782608695652177,0.04140786749482572,1.0
1532,132,8,A,G1S,20.625,5.0,0.0,15.625,0.32
1533,133,8,B,G1D,7.142857142857143,4.285714285714286,1.4285714285714286,2.8571428571428577,1.0
1534,134,8,B,G1D,27.142857142857146,4.285714285714286,5.0,22.85714285714286,0.18749999999999997
1535,135,8,D,G2,13.636363636363635,9.09090909090909,8.181818181818182,4.545454545454545,1.0
1536,136,8,B,G1S,25.0,6.875,3.125,18.125,0.3793103448275862
1537,137,8,D,G1D,7.857142857142858,2.142857142857143,2.857142857142857,5.714285714285715,0.37499999999999994
1538,138,8,A,G2,27.27272727272727,9.09090909090909,10.0,18.18181818181818,0.5
1539,139,8,A,G2,11.818181818181817,5.454545454545454,9.09090909090909,6.363636363636362,0.8571428571428572
1540,140,8,A,G1D,24.28571428571429,7.142857142857143,6.428571428571429,17.142857142857146,0.41666666666666663
1541,141,8,A,G1S,17.5,2.5,4.375,15.0,0.16666666666666666
1542,142,8,C,G1D,24.28571428571429,0.7142857142857143,5.0,23.571428571428573,0.0303030303030303
1543,143,8,D,G2,15.454545454545453,0.9090909090909091,1.8181818181818181,14.545454545454545,0.0625
1544,144,8,B,G3,8.695652173913045,8.571428571428571,5.217391304347826,0.12422360248447362,1.0
1545,145,8,A,G2,7.2727272727272725,4.545454545454545,9.09090909090909,2.7272727272727275,1.0
1546,146,8,C,G2,20.0,9.09090909090909,6.363636363636363,10.90909090909091,0.8333333333333331
1547,147,8,C,G3,13.913043478260871,3.8095238095238093,6.086956521739131,10.10351966873706,0.3770491803278688
1548,148,8,A,G1S,24.375,4.375,6.875,20.0,0.21875
1549,149,8,B,G2,20.0,0.9090909090909091,6.363636363636363,19.09090909090909,0.04761904761904762
1550,150,8,B,G1D,19.28571428571429,7.857142857142858,5.714285714285714,11.42857142857143,0.6874999999999999
1551,151,8,D,G1D,7.857142857142858,4.285714285714286,2.857142857142857,3.571428571428572,1.0
1552,152,8,D,G1S,15.0,3.75,2.5,11.25,0.3333333333333333
1553,153,8,C,G1S,18.75,2.5,5.625,16.25,0.15384615384615385
1554,154,8,B,G2,14.545454545454545,8.181818181818182,10.0,6.363636363636363,1.0
1555,155,8,A,G2,10.909090909090908,0.9090909090909091,1.8181818181818181,10.0,0.09090909090909091
1556,156,8,A,G1D,5.714285714285714,4.285714285714286,3.5714285714285716,1.4285714285714288,1.0
1557,157,8,A,G1S,3.125,3.75,1.875,4.0,0.0
1558,158,8,B,G2,27.27272727272727,0.9090909090909091,10.0,26.36363636363636,0.03448275862068966
1559,159,8,B,G1D,0.0,4.285714285714286,1.4285714285714286,7.0,0.0
1560,160,8,D,G2,36.36363636363636,5.454545454545454,2.727272727272727,30.909090909090907,0.17647058823529413
1561,161,8,A,G1D,3.5714285714285716,2.142857142857143,4.285714285714286,1.4285714285714288,1.0
1562,162,8,B,G2,26.36363636363636,8.181818181818182,3.6363636363636362,18.18181818181818,0.45000000000000007
1563,163,8,D,G3,30.434782608695656,4.761904761904762,8.695652173913045,25.672877846790893,0.1854838709677419
1564,164,8,A,G1D,15.000000000000002,2.142857142857143,5.714285714285714,12.85714285714286,0.16666666666666663
1565,165,8,B,G1S,21.25,2.5,0.0,18.75,0.13333333333333333
1566,166,8,B,G2,30.909090909090907,0.9090909090909091,8.181818181818182,29.999999999999996,0.030303030303030307
1567,167,8,D,G1D,19.28571428571429,2.142857142857143,6.428571428571429,17.142857142857146,0.12499999999999997
1568,168,8,B,G1D,22.857142857142858,0.7142857142857143,7.857142857142858,22.142857142857142,0.03225806451612903
1569,169,8,A,G1D,6.428571428571429,5.714285714285714,7.857142857142858,0.7142857142857144,1.0
1570,170,8,C,G1D,3.5714285714285716,2.142857142857143,2.857142857142857,1.4285714285714288,1.0
1571,171,8,D,G3,30.434782608695656,6.666666666666666,0.8695652173913044,23.76811594202899,0.2804878048780487
1572,172,8,D,G1S,12.5,6.25,2.5,6.25,1.0
1573,173,8,D,G3,1.7391304347826089,0.9523809523809523,6.9565217391304355,0.7867494824016565,1.0
1574,174,8,A,G1D,17.857142857142858,5.0,1.4285714285714286,12.857142857142858,0.3888888888888889
1575,175,8,A,G3,20.869565217391305,0.9523809523809523,0.8695652173913044,19.917184265010352,0.04781704781704781
1576,176,8,A,G2,30.909090909090907,6.363636363636363,3.6363636363636362,24.545454545454543,0.25925925925925924
1577,177,8,A,G2,38.18181818181818,7.2727272727272725,0.9090909090909091,30.909090909090907,0.23529411764705885
1578,178,8,C,G3,10.434782608695652,3.8095238095238093,4.347826086956522,6.625258799171843,0.575
1579,179,8,B,G1D,6.428571428571429,6.428571428571429,2.142857142857143,7.0,0.0
1580,180,8,A,G1D,27.142857142857146,3.5714285714285716,2.857142857142857,23.571428571428573,0.15151515151515152
1581,181,8,B,G3,8.695652173913045,6.666666666666666,8.695652173913045,2.0289855072463787,1.0
1582,182,8,A,G1D,20.0,2.857142857142857,6.428571428571429,17.142857142857142,0.16666666666666669
1583,183,8,A,G3,1.7391304347826089,4.761904761904762,6.9565217391304355,12.0,0.0
1584,184,8,B,G1D,10.0,7.142857142857143,0.0,2.8571428571428568,1.0
1585,185,8,A,G3,22.608695652173914,6.666666666666666,6.086956521739131,15.942028985507248,0.4181818181818181
1586,186,8,D,G1D,2.142857142857143,0.0,3.5714285714285716,2.142857142857143,0.0
1587,187,8,C,G1D,16.42857142857143,6.428571428571429,0.0,10.000000000000002,0.6428571428571428
1588,188,8,C,G2,8.181818181818182,7.2727272727272725,1.8181818181818181,0.9090909090909092,1.0
1589,189,8,B,G1S,0.625,0.0,2.5,0.625,0.0
1590,190,8,D,G3,28.695652173913047,9.523809523809524,9.56521739130435,19.17184265010352,0.49676025917926564
1591,191,8,C,G2,39.090909090909086,0.9090909090909091,5.454545454545454,38.18181818181818,0.02380952380952381
1592,192,8,C,G2,14.545454545454545,5.454545454545454,0.0,9.09090909090909,0.6
1593,193,8,D,G1D,20.0,2.142857142857143,7.857142857142858,17.857142857142858,0.12
1594,194,8,A,G2,8.181818181818182,9.09090909090909,7.2727272727272725,11.0,0.0
1595,195,8,B,G2,32.72727272727273,9.09090909090909,6.363636363636363,23.636363636363637,0.3846153846153846
1596,196,8,B,G1D,5.0,4.285714285714286,1.4285714285714286,0.7142857142857144,1.0
1597,197,8,D,G1D,13.571428571428573,6.428571428571429,2.857142857142857,7.142857142857144,0.8999999999999999
1598,198,8,A,G1S,1.25,5.625,1.25,4.0,0.0
1599,199,8,C,G1D,24.28571428571429,5.714285714285714,5.0,18.571428571428573,0.30769230769230765
1600,0,9,B,G1S,13.125,6.875,3.125,6.25,1.0
1601,1,9,D,G1D,18.571428571428573,7.142857142857143,1.4285714285714286,11.42857142857143,0.6249999999999999
1602,2,9,B,G1S,21.25,0.0,3.125,21.25,0.0
1603,3,9,C,G3,12.173913043478262,9.523809523809524,3.4782608695652177,2.650103519668738,1.0
1604,4,9,A,G1S,6.25,3.125,1.25,3.125,1.0
1605,5,9,B,G1S,25.625,5.0,5.0,20.625,0.24242424242424243
1606,6,9,D,G1D,10.714285714285715,0.7142857142857143,5.714285714285714,10.000000000000002,0.07142857142857141
1607,7,9,D,G2,15.454545454545453,7.2727272727272725,10.0,8.18181818181818,0.8888888888888891
1608,8,9,C,G1D,1.4285714285714286,4.285714285714286,7.142857142857143,7.0,0.0
1609,9,9,B,G1D,5.714285714285714,6.428571428571429,0.0,7.0,0.0
1610,10,9,A,G1S,9.375,4.375,1.875,5.0,0.875
1611,11,9,C,G1S,16.875,6.875,3.75,10.0,0.6875
1612,12,9,C,G2,8.181818181818182,2.727272727272727,10.0,5.454545454545455,0.49999999999999994
1613,13,9,D,G1D,10.714285714285715,2.142857142857143,3.5714285714285716,8.571428571428573,0.24999999999999994
1614,14,9,D,G1D,7.857142857142858,5.0,1.4285714285714286,2.8571428571428577,1.0
1615,15,9,B,G1S,6.25,0.0,4.375,6.25,0.0
1616,16,9,B,G1S,3.125,5.0,3.125,4.0,0.0
1617,17,9,C,G1D,18.571428571428573,1.4285714285714286,7.857142857142858,17.142857142857146,0.08333333333333331
1618,18,9,D,G1S,24.375,5.0,5.625,19.375,0.25806451612903225
1619,19,9,C,G2,12.727272727272727,3.6363636363636362,4.545454545454545,9.09090909090909,0.4
1620,20,9,C,G1S,7.5,1.25,2.5,6.25,0.2
1621,21,9,B,G1S,20.625,2.5,1.25,18.125,0.13793103448275862
1622,22,9,D,G2,9.09090909090909,1.8181818181818181,4.545454545454545,7.272727272727272,0.25000000000000006
1623,23,9,C,G1D,14.285714285714286,7.857142857142858,7.142857142857143,6.428571428571429,1.0
1624,24,9,D,G3,4.347826086956522,3.8095238095238093,0.0,0.5383022774327131,1.0
1625,25,9,B,G3,25.217391304347828,0.9523809523809523,0.0,24.265010351966875,0.039249146757679175
1626,26,9,D,G1S,8.75,2.5,1.25,6.25,0.4
1627,27,9,A,G2,25.454545454545453,4.545454545454545,3.6363636363636362,20.909090909090907,0.21739130434782608
1628,28,9,A,G3,27.826086956521742,4.761904761904762,0.0,23.06418219461698,0.20646319569120286
1629,29,9,C,G1D,6.428571428571429,3.5714285714285716,5.714285714285714,2.857142857142857,1.0
1630,30,9,D,G3,26.086956521739133,6.666666666666666,0.0,19.42028985507247,0.3432835820895521
1631,31,9,D,G3,2.608695652173913,2.857142857142857,5.217391304347826,12.0,0.0
1632,32,9,A,G3,27.826086956521742,10.476190476190476,7.82608695652174,17.349896480331267,0.6038186157517899
1633,33,9,A,G1D,27.857142857142858,7.142857142857143,7.857142857142858,20.714285714285715,0.3448275862068966
1634,34,9,A,G1S,25.0,3.75,6.25,21.25,0.17647058823529413
1635,35,9,B,G2,21.818181818181817,4.545454545454545,4.545454545454545,17.272727272727273,0.2631578947368421
1636,36,9,A,G1D,15.000000000000002,1.4285714285714286,3.5714285714285716,13.571428571428573,0.10526315789473684
1637,37,9,B,G3,22.608695652173914,4.761904761904762,1.7391304347826089,17.84679089026915,0.2668213457076566
1638,38,9,A,G3,12.173913043478262,3.8095238095238093,2.608695652173913,8.364389233954451,0.4554455445544554
1639,39,9,B,G2,39.090909090909086,2.727272727272727,0.0,36.36363636363636,0.075
1640,40,9,A,G3,14.782608695652176,2.857142857142857,8.695652173913045,11.925465838509318,0.23958333333333331
1641,41,9,D,G1S,2.5,0.625,0.0,1.875,0.3333333333333333
1642,42,9,B,G3,0.0,0.9523809523809523,9.56521739130435,12.0,0.0
1643,43,9,C,G2,16.363636363636363,0.9090909090909091,0.0,15.454545454545455,0.058823529411764705
1644,44,9,B,G1D,19.28571428571429,1.4285714285714286,5.0,17.85714285714286,0.07999999999999999
1645,45,9,B,G1S,17.5,5.625,1.25,11.875,0.47368421052631576
1646,46,9,C,G1S,24.375,4.375,0.0,20.0,0.21875
1647,47,9,C,G1D,12.857142857142858,2.142857142857143,5.714285714285714,10.714285714285715,0.19999999999999998
1648,48,9,C,G1D,4.285714285714286,1.4285714285714286,0.7142857142857143,2.8571428571428568,0.5000000000000001
1649,49,9,C,G1D,10.0,2.142857142857143,4.285714285714286,7.857142857142858,0.2727272727272727
1650,50,9,B,G3,0.8695652173913044,6.666666666666666,7.82608695652174,12.0,0.0
1651,51,9,A,G1D,11.428571428571429,6.428571428571429,0.0,5.0,1.0
1652,52,9,D,G3,26.956521739130437,3.8095238095238093,0.8695652173913044,23.146997929606627,0.16457960644007152
1653,53,9,B,G1S,6.25,2.5,3.75,3.75,0.6666666666666666
1654,54,9,A,G1D,22.142857142857146,2.857142857142857,2.142857142857143,19.28571428571429,0.14814814814814814
1655,55,9,C,G3,37.39130434782609,6.666666666666666,0.8695652173913044,30.72463768115943,0.21698113207547162
1656,56,9,C,G3,6.086956521739131,8.571428571428571,2.608695652173913,12.0,0.0
1657,57,9,D,G2,25.454545454545453,5.454545454545454,8.181818181818182,20.0,0.2727272727272727
1658,58,9,A,G1S,21.875,5.625,2.5,16.25,0.34615384615384615
1659,59,9,B,G2,14.545454545454545,8.181818181818182,9.09090909090909,6.363636363636363,1.0
1660,60,9,A,G1D,14.285714285714286,3.5714285714285716,7.142857142857143,10.714285714285715,0.3333333333333333
1661,61,9,C,G1S,19.375,0.625,1.875,18.75,0.03333333333333333
1662,62,9,C,G3,35.652173913043484,2.857142857142857,9.56521739130435,32.79503105590063,0.0871212121212121
1663,63,9,B,G3,0.0,0.0,3.4782608695652177,12.0,0.0
1664,64,9,B,G3,4.347826086956522,8.571428571428571,4.347826086956522,12.0,0.0
1665,65,9,C,G1D,5.714285714285714,5.0,5.0,0.7142857142857144,1.0
1666,66,9,A,G1S,8.75,3.75,5.625,5.0,0.75
1667,67,9,C,G3,12.173913043478262,2.857142857142857,6.086956521739131,9.316770186335404,0.30666666666666664
1668,68,9,D,G2,16.363636363636363,0.0,2.727272727272727,16.363636363636363,0.0
1669,69,9,A,G3,27.826086956521742,6.666666666666666,5.217391304347826,21.159420289855078,0.3150684931506848
1670,70,9,D,G2,24.545454545454543,4.545454545454545,0.0,20.0,0.22727272727272724
1671,71,9,A,G3,6.9565217391304355,9.523809523809524,8.695652173913045,12.0,0.0
1672,72,9,D,G1D,24.28571428571429,0.0,6.428571428571429,24.28571428571429,0.0
1673,73,9,B,G1S,22.5,6.25,5.0,16.25,0.38461538461538464
1674,74,9,D,G1D,10.714285714285715,4.285714285714286,2.142857142857143,6.42857142857143,0.6666666666666665
1675,75,9,A,G2,14.545454545454545,0.0,7.2727272727272725,14.545454545454545,0.0
1676,76,9,A,G1S,26.875,3.125,1.875,23.75,0.13157894736842105
1677,77,9,C,G1D,10.0,2.142857142857143,2.857142857142857,7.857142857142858,0.2727272727272727
1678,78,9,B,G1D,22.142857142857146,5.714285714285714,5.0,16.42857142857143,0.34782608695652173
1679,79,9,A,G2,2.727272727272727,6.363636363636363,9.09090909090909,11.0,0.0
1680,80,9,D,G2,20.909090909090907,5.454545454545454,0.9090909090909091,15.454545454545453,0.35294117647058826
1681,81,9,A,G3,21.73913043478261,0.9523809523809523,9.56521739130435,20.786749482401657,0.04581673306772908
1682,82,9,C,G1D,25.714285714285715,1.4285714285714286,1.4285714285714286,24.28571428571429,0.0588235294117647
1683,83,9,D,G1D,14.285714285714286,2.857142857142857,4.285714285714286,11.428571428571429,0.25
1684,84,9,C,G1D,22.857142857142858,1.4285714285714286,7.142857142857143,21.42857142857143,0.06666666666666667
1685,85,9,D,G1S,23.125,5.0,3.75,18.125,0.27586206896551724
1686,86,9,D,G1S,21.875,2.5,3.125,19.375,0.12903225806451613
1687,87,9,B,G2,6.363636363636363,3.6363636363636362,1.8181818181818181,2.727272727272727,1.0
1688,88,9,A,G2,35.45454545454545,6.363636363636363,4.545454545454545,29.09090909090909,0.21875
1689,89,9,B,G1S,1.25,6.25,5.625,4.0,0.0
1690,90,9,B,G2,1.8181818181818181,2.727272727272727,8.181818181818182,11.0,0.0
1691,91,9,D,G3,4.347826086956522,7.619047619047619,7.82608695652174,12.0,0.0
1692,92,9,D,G1S,18.75,3.75,0.625,15.0,0.25
1693,93,9,D,G2,34.54545454545454,7.2727272727272725,0.9090909090909091,27.272727272727266,0.2666666666666667
1694,94,9,B,G1D,6.428571428571429,0.7142857142857143,7.857142857142858,5.714285714285714,0.125
1695,95,9,D,G2,20.0,4.545454545454545,3.6363636363636362,15.454545454545455,0.2941176470588235
1696,96,9,A,G2,7.2727272727272725,10.0,7.2727272727272725,11.0,0.0
1697,97,9,B,G1D,11.428571428571429,6.428571428571429,4.285714285714286,5.0,1.0
1698,98,9,C,G1S,23.75,1.25,1.875,22.5,0.05555555555555555
1699,99,9,B,G3,17.39130434782609,3.8095238095238093,1.7391304347826089,13.58178053830228,0.28048780487804875
1700,100,9,B,G1S,13.75,3.75,0.0,10.0,0.375
1701,101,9,B,G1D,5.714285714285714,4.285714285714286,4.285714285714286,1.4285714285714288,1.0
1702,102,9,A,G1D,6.428571428571429,7.857142857142858,6.428571428571429,7.0,0.0
1703,103,9,C,G1S,0.0,0.625,1.25,4.0,0.0
1704,104,9,D,G1D,27.142857142857146,1.4285714285714286,2.857142857142857,25.71428571428572,0.055555555555555546
1705,105,9,D,G1D,3.5714285714285716,1.4285714285714286,0.7142857142857143,2.1428571428571432,0.6666666666666665
1706,106,9,A,G1D,12.857142857142858,2.857142857142857,1.4285714285714286,10.0,0.2857142857142857
1707,107,9,D,G1D,2.142857142857143,4.285714285714286,3.5714285714285716,7.0,0.0
1708,108,9,C,G1D,17.857142857142858,5.0,2.142857142857143,12.857142857142858,0.3888888888888889
